2255	3	3129	0.612
4196	5	3817	0.272
2264	4	2250	0.923
2991	0	2993	0.161
3844	2	4171	0.388
2127	5	2458	0.382
300	1	1467	0.150
729	0	288	0.468
4011	0	4007	0.454
3948	2	3961	0.311
3897	5	3971	0.323
2185	2	2312	0.370
2386	3	2937	0.799
4260	0	4780	0.821
2410	0	2411	0.995
2889	0	2093	0.375
4165	6	3917	0.329
3933	2	3896	0.329
2128	1	2298	0.282
4046	3	4043	0.921
2244	0	2239	0.581
4080	0	4352	0.402
3998	6	3991	0.342
3762	0	3773	0.921
4183	1	3919	0.311
3843	0	4193	0.611
4188	6	3983	0.359
4286	0	3678	0.398
1112	0	1104	0.473
2138	5	2280	0.282
4113	0	4659	0.254
311	5	144	0.250
3955	1	4167	0.213
3959	0	4352	0.329
4186	2	3905	0.183
2234	1	2121	0.544
2327	0	2637	0.631
2130	5	2312	0.207
734	0	768	0.890
4419	0	3696	0.384
129	0	128	0.362
2080	0	2830	0.181
2245	0	1994	0.923
4157	5	3899	0.329
4440	0	3723	0.410
525	3	1	0.898
3931	5	4211	0.342
2177	0	2185	0.548
2211	2	2306	0.175
940	0	607	0.648
2130	2	2317	0.581
3717	5	3924	0.239
594	4	60	0.473
3957	6	4170	0.329
4460	0	3700	0.557
2302	0	2214	0.561
3740	0	3905	0.205
2280	6	2167	0.562
2229	5	2319	0.199
528	0	76	0.173
1173	0	1360	0.474
2317	0	2218	0.390
3834	5	3946	0.470
135	5	291	0.351
2176	5	2295	0.199
4303	0	4287	0.889
136	0	279	0.158
2966	0	2883	0.571
2228	5	2165	0.470
2324	5	2184	0.207
2554	0	3119	0.652
4210	2	3955	0.470
2225	5	2313	0.553
4152	2	3987	0.483
3988	0	4161	0.188
4188	5	3977	0.470
706	4	1345	0.228
228	4	63	0.898
2023	0	2035	0.215
3729	4	4035	0.749
27	0	667	0.169
297	0	550	0.188
3827	0	4230	0.655
928	4	643	0.473
3941	2	3836	0.889
3725	0	3701	0.402
4013	2	3931	0.342
3900	0	4188	0.329
2055	4	2243	0.581
2199	5	2311	0.437
66	0	223	0.215
4627	3	4293	0.542
2266	4	2877	0.798
297	2	1967	0.155
130	2	303	0.366
3975	2	4203	0.468
3968	6	4183	0.323
3912	2	4185	0.359
876	0	743	0.372
2318	6	2119	0.282
3842	0	4179	0.388
4810	0	4633	0.202
4217	0	3833	0.611
2310	2	2176	0.390
4188	1	3898	0.311
3907	5	3894	0.412
4245	0	4275	0.537
3942	5	3906	0.470
2217	2	2286	0.263
3958	0	3941	0.912
23	0	1229	0.229
211	4	228	0.473
2275	1	2195	0.156
4313	0	4323	0.776
680	1	1507	0.197
2838	0	3023	0.836
128	5	151	0.237
4013	5	3964	0.329
117	5	148	0.270
4045	3	4049	0.921
21	0	1227	0.237
2484	0	2467	0.480
258	5	603	0.846
4383	0	4355	0.169
4106	0	4080	0.547
2201	5	2317	0.349
4172	6	3913	0.329
2173	1	2283	0.169
718	0	748	0.338
2196	5	2187	0.584
2286	5	2222	0.370
313	0	746	0.327
3843	5	4171	0.612
4631	0	3822	0.353
4042	0	4047	0.921
1132	0	652	0.362
2222	5	2298	0.370
520	0	971	0.161
188	4	535	0.473
340	0	909	0.351
254	0	596	0.846
2048	0	2868	0.580
2188	0	2307	0.370
311	5	281	0.880
123	2	275	0.349
1997	4	2014	0.574
3898	6	4182	0.323
4006	0	3933	0.454
3925	0	3921	0.329
2225	2	2213	0.493
3971	1	4202	0.311
2030	4	2889	0.581
2162	5	2186	0.187
520	0	19	0.473
3983	1	4209	0.311
1207	0	1251	0.220
459	5	283	0.807
3702	2	4617	0.292
156	0	277	0.345
133	2	324	0.179
2812	0	2831	0.581
287	5	118	0.351
2166	6	2279	0.215
2127	2	2226	0.589
4167	0	4012	0.446
2192	0	2281	0.470
684	0	651	0.188
4216	5	3918	0.323
2352	0	2624	0.568
4212	2	3904	0.323
3809	0	4067	0.547
2213	5	2178	0.530
4196	5	3966	0.323
744	0	1123	0.398
2811	0	2509	0.198
3966	0	3895	0.188
4102	0	4103	0.549
2181	5	2285	0.586
3977	2	3933	0.254
1293	3	537	0.165
264	5	151	0.179
2162	6	2172	0.175
4171	5	3842	0.266
615	4	638	0.372
1130	0	394	0.438
4153	5	3949	0.329
3	2	351	0.175
2311	6	2154	0.487
731	0	1143	0.471
2133	2	2311	0.282
1535	0	924	0.341
3844	5	3951	0.450
4035	3	4314	0.921
4196	6	3968	0.323
4235	0	4239	0.483
2211	5	2315	0.199
4195	2	3953	0.311
4158	6	3904	0.323
2133	1	2172	0.414
4008	6	4159	0.169
4216	5	3817	0.159
4187	2	4003	0.169
88	4	90	0.286
2230	0	2285	0.390
602	0	230	0.720
2214	6	2218	0.889
493	0	495	0.380
390	4	641	0.420
841	0	239	0.347
4900	0	3681	0.517
3978	2	4016	0.155
63	0	229	0.898
2273	0	2210	0.282
3940	2	4174	0.323
2163	2	2272	0.901
320	6	153	0.319
294	0	184	0.235
3908	2	4011	0.323
3687	4	3689	0.921
146	2	297	0.292
2278	5	2181	0.586
2151	2	2288	0.282
2154	2	2196	0.436
2125	5	2453	0.382
192	4	228	0.473
2210	0	2178	0.800
2178	5	2280	0.282
3964	2	4157	0.329
3842	2	3936	0.558
873	3	233	0.343
279	0	774	0.369
523	3	69	0.846
3980	4	4180	0.252
967	0	1185	0.800
2293	2	2236	0.175
519	0	61	0.898
4017	5	3967	0.323
748	0	743	0.473
4188	2	3960	0.329
2722	0	2721	0.347
4150	2	3912	0.323
4249	0	3725	0.327
2215	5	2214	0.470
4173	2	3838	0.404
3653	0	4338	0.548
2288	6	2143	0.282
2185	0	2273	0.370
3702	4	3808	0.608
3990	2	4217	0.311
1	4	572	0.373
901	0	1431	0.897
804	0	725	0.282
2278	6	2121	0.329
3983	0	4189	0.188
2280	5	2199	0.437
3895	0	3949	0.329
63	3	105	0.418
367	0	250	0.898
3307	0	3004	0.888
3931	2	3817	0.489
2158	2	2236	0.235
4216	0	3823	0.173
2305	2	2217	0.235
3981	1	4176	0.258
2285	1	2174	0.156
4060	4	4067	0.837
297	1	273	0.152
2300	5	2186	0.254
2321	2	2183	0.153
132	0	303	0.332
3981	2	3992	0.237
2317	4	2223	0.416
811	0	813	0.483
3746	0	4043	0.547
2282	5	2183	0.150
920	0	1128	0.386
2388	0	2400	0.171
2004	0	2309	0.307
3836	0	3971	0.154
3918	2	3838	0.889
2141	1	2286	0.282
663	0	1159	0.317
4156	5	3969	0.163
4210	2	3991	0.342
2317	2	2210	0.282
3936	2	3835	0.167
4195	2	3972	0.329
2264	4	2386	0.815
4168	2	3990	0.552
2237	0	2458	0.557
2126	2	2227	0.199
2130	2	2124	0.489
3921	2	3986	0.311
635	0	1132	0.362
4216	0	4001	0.329
4318	3	3708	0.880
4165	2	3986	0.311
2321	5	2189	0.470
4599	0	4595	0.469
2626	0	2337	0.183
2237	0	2292	0.558
653	0	426	0.378
4177	6	3929	0.343
3694	0	3794	0.158
4189	0	3944	0.323
526	0	535	0.874
2163	0	2181	0.735
292	5	156	0.731
3988	6	4013	0.323
4182	0	3786	0.470
2016	2	2013	0.580
3897	0	3991	0.342
2736	0	2785	0.185
4216	1	3977	0.213
4227	0	4225	0.800
3920	6	4216	0.169
4173	5	3817	0.599
4189	0	3917	0.329
2749	0	2772	0.254
2308	6	2213	0.370
308	2	831	0.398
3967	2	3836	0.404
828	0	841	0.248
3817	2	3897	0.295
3997	6	4205	0.169
4347	0	4613	0.846
290	0	146	0.158
234	3	394	0.816
3704	4	4337	0.703
1389	0	783	0.151
4065	4	3708	0.921
138	0	311	0.250
3942	0	4182	0.323
2013	3	2243	0.581
3953	6	4207	0.359
2130	5	2161	0.207
4157	2	4004	0.311
3956	5	3843	0.951
3995	6	4207	0.169
3817	0	3740	0.205
301	0	279	0.664
2244	4	2240	0.596
90	0	105	0.215
2443	2	2157	0.572
59	0	523	0.763
3969	0	3998	0.342
4294	2	4855	0.150
4344	1	3704	0.195
3933	2	3985	0.165
2392	0	2699	0.372
410	1	282	0.153
4173	5	3841	0.612
633	3	605	0.342
4686	4	4656	0.546
4869	4	4839	0.751
2223	1	2310	0.470
3928	6	4207	0.359
4602	0	4603	0.470
4697	0	4104	0.165
57	3	397	0.373
2305	2	2162	0.175
3018	0	2626	0.800
4955	0	4472	0.254
3984	6	4150	0.329
2407	0	2042	0.179
527	4	231	0.898
3953	0	3839	0.368
107	0	334	0.223
455	0	1515	0.177
2786	0	2730	0.912
3961	5	3972	0.329
4163	5	3981	0.470
4177	6	3943	0.169
211	4	532	0.402
2939	0	3081	0.323
2115	0	2873	0.165
4212	1	3653	0.239
4668	2	3899	0.581
3839	2	4205	0.617
728	0	290	0.404
4206	2	3843	0.612
4185	0	3653	0.323
4115	0	4099	0.905
4012	2	4174	0.342
1384	0	1177	0.192
3998	4	3976	0.252
4004	6	4212	0.323
629	4	918	0.420
128	1	148	0.237
2283	6	2133	0.282
3729	3	4048	0.547
4037	3	4312	0.726
52	0	230	0.898
3844	5	4203	0.534
3989	6	4163	0.197
2124	5	2136	0.470
4737	0	3656	0.177
4210	1	3987	0.295
4074	4	4068	0.921
4004	2	3835	0.266
3986	6	4187	0.323
4169	0	3978	0.538
2269	2	2200	0.582
2383	0	2895	0.580
2236	2	2311	0.175
3900	0	4180	0.329
53	4	250	0.898
4018	6	4156	0.342
4296	0	4291	0.177
4207	2	3996	0.169
573	0	1414	0.471
3800	0	4046	0.288
4156	1	3653	0.260
2193	5	2323	0.153
269	5	138	0.240
2133	1	2227	0.544
3811	0	4047	0.547
3978	6	3921	0.390
3942	0	4153	0.323
3998	2	4000	0.323
4013	0	3896	0.329
4172	2	3904	0.311
99	4	97	0.461
4204	0	3937	0.342
2172	2	2154	0.235
4073	0	4323	0.776
2376	0	2019	0.235
2286	6	2200	0.566
346	0	940	0.365
2187	5	2278	0.437
53	3	522	0.898
4053	0	4066	0.921
2386	0	2254	0.716
2189	1	2453	0.200
53	0	399	0.214
2141	5	2449	0.572
3992	0	3946	0.323
1452	0	164	0.183
3939	2	4166	0.311
3719	0	3799	0.542
2204	6	2272	0.868
2157	2	2323	0.282
1737	0	122	0.286
2288	5	2229	0.199
419	1	282	0.153
2812	0	2837	0.569
2181	0	2148	0.377
3955	2	4211	0.198
3990	6	4209	0.323
1346	0	207	0.197
4325	3	4068	0.547
200	1	299	0.209
95	3	110	0.359
54	0	78	0.461
4309	0	4284	0.547
4106	0	4076	0.547
4008	6	4202	0.169
2316	5	2225	0.254
4189	2	4015	0.342
4157	0	3844	0.388
2296	0	2231	0.370
4037	3	3809	0.547
3927	6	3972	0.396
2011	0	2399	0.420
2178	2	2181	0.983
4036	0	3792	0.628
4430	0	4355	0.292
710	0	768	0.473
2224	0	2297	0.470
2309	5	2155	0.365
3811	4	4047	0.547
3994	0	3908	0.188
2153	2	2279	0.282
2180	6	2270	0.390
3895	1	3968	0.311
3128	4	2255	0.823
142	2	324	0.179
4157	5	4003	0.169
1126	0	933	0.523
4053	0	3649	0.921
2161	0	2002	0.307
3837	0	4212	0.388
154	2	302	0.903
2390	0	3429	0.188
4216	2	4017	0.323
4150	6	3956	0.342
155	6	308	0.188
4154	5	4018	0.342
2172	5	2136	0.382
3983	2	4173	0.311
4154	0	3911	0.342
3841	6	4668	0.323
1777	0	32	0.531
3951	6	3837	0.329
739	0	1104	0.366
3899	2	3906	0.470
4217	5	3948	0.412
1467	0	572	0.173
2213	5	2316	0.370
693	5	520	0.175
3955	2	4170	0.470
630	0	919	0.649
3904	0	4213	0.188
3980	5	3897	0.469
2271	5	2200	0.235
23	0	257	0.463
4013	0	3843	0.611
4070	0	3708	0.921
4193	1	3977	0.299
1563	0	1240	0.198
4156	5	3939	0.284
3897	2	3898	0.323
921	0	438	0.473
768	0	765	0.473
3933	2	4004	0.323
56	0	590	0.898
4193	5	3843	0.612
73	4	525	0.898
4179	5	3939	0.323
2443	0	2142	0.540
3685	3	3657	0.543
3995	5	4174	0.169
127	0	182	0.258
766	0	728	0.520
4215	5	4010	0.169
417	0	47	0.175
2004	0	2026	0.792
590	0	526	0.472
2155	5	2274	0.365
228	0	231	0.898
2279	6	2137	0.282
315	6	143	0.895
4761	0	4032	0.470
522	3	601	0.473
2538	0	2764	0.562
3897	6	3908	0.323
727	0	789	0.341
51	4	367	0.898
928	4	629	0.473
4183	5	3977	0.470
4209	0	3907	0.188
3959	1	4202	0.299
3972	2	3994	0.329
2304	5	2228	0.175
4328	3	4326	0.920
4173	5	3898	0.284
2172	2	2144	0.235
2193	5	2276	0.150
258	3	602	0.786
2127	2	2288	0.282
2196	2	2308	0.436
2138	5	2271	0.282
2151	2	2290	0.282
2123	0	2124	0.576
2364	0	2831	0.938
3994	2	3896	0.329
2120	2	2449	0.470
2189	2	2313	0.470
2222	6	2172	0.921
2002	0	2307	0.307
304	2	297	0.150
4194	5	3928	0.284
3983	2	3955	0.169
2194	5	2276	0.254
4008	6	4156	0.169
2291	2	2217	0.218
800	0	954	0.648
3892	0	4221	0.550
2880	0	2018	0.183
3998	1	4002	0.246
2822	0	2514	0.569
289	5	299	0.321
205	0	76	0.224
3978	0	4103	0.540
156	6	324	0.179
3983	2	4169	0.311
2161	5	2229	0.370
3837	5	4189	0.388
607	4	939	0.375
4244	0	4258	0.194
313	2	142	0.199
2133	5	2124	0.470
3685	0	3731	0.547
4225	0	4274	0.469
4668	5	3841	0.889
3699	0	3702	0.337
2768	0	2730	0.576
4001	2	4668	0.912
924	0	1531	0.329
2284	6	2137	0.282
537	3	1293	0.165
2218	6	2284	0.390
2312	0	2218	0.390
2273	6	2138	0.282
2315	2	2187	0.437
133	0	288	0.158
3342	3	3363	0.805
3919	5	4152	0.470
53	3	83	0.472
3845	2	4202	0.388
4175	0	3912	0.470
4202	2	3984	0.329
4008	1	4207	0.169
3892	0	4295	0.355
173	0	979	0.361
3990	2	4171	0.412
3946	5	4156	0.470
4035	0	3693	0.547
3842	5	3941	0.450
4184	5	4000	0.468
4613	0	4348	0.846
876	0	888	0.593
3844	5	3896	0.450
3130	4	2255	0.581
2204	5	2296	0.370
179	0	206	0.177
4001	5	4180	0.329
3959	1	3992	0.157
3842	5	4153	0.388
2325	2	2154	0.386
4014	2	4184	0.468
4206	6	3948	0.323
665	0	803	0.317
4085	0	4116	0.915
2747	0	2758	0.570
279	0	153	0.158
2185	5	2302	0.199
2219	1	2307	0.169
3930	6	4169	0.342
171	0	543	0.284
4174	0	3940	0.188
4172	6	3969	0.342
3071	0	2255	0.648
519	4	57	0.898
2237	0	2300	0.535
4154	4	3976	0.252
3955	2	3895	0.198
4159	0	3978	0.538
2225	0	2322	0.535
4066	3	3649	0.921
4011	5	4163	0.377
4175	0	3986	0.470
3835	6	4177	0.596
2303	1	2121	0.282
3939	5	3974	0.278
57	0	527	0.898
280	1	185	0.209
4188	2	3982	0.342
4169	6	3951	0.329
2217	2	2298	0.470
4625	0	4627	0.345
3840	5	4216	0.266
4126	0	3703	0.940
2233	0	2207	0.601
1641	0	145	0.196
2360	0	2620	0.570
2170	5	2272	0.433
2204	6	2270	0.370
3914	6	4011	0.169
2237	0	2018	0.165
2268	4	3132	0.581
4011	5	3914	0.169
3909	2	4013	0.171
4050	0	4313	0.602
2317	0	2230	0.390
4264	0	4228	0.194
4165	2	3996	0.169
3944	5	4162	0.323
4158	2	3837	0.388
3992	0	3907	0.188
4180	0	3926	0.342
415	0	614	0.355
3986	6	3992	0.323
2265	0	3132	0.830
4885	0	3787	0.470
3980	0	3843	0.537
308	6	300	0.349
2188	6	2300	0.370
3902	1	4180	0.169
3956	2	4153	0.342
137	2	280	0.315
4209	5	3953	0.284
3919	0	4218	0.188
4677	2	3836	0.800
2264	3	2244	0.581
4210	5	3838	0.404
4184	5	3945	0.468
3692	0	3970	0.282
3935	2	4174	0.323
4566	0	3775	0.468
4071	0	4074	0.921
4671	0	3839	0.562
2032	3	2254	0.581
4106	0	4103	0.546
3252	0	2536	0.987
3970	5	4209	0.169
2269	0	2213	0.370
3690	3	4320	0.547
4001	5	4173	0.329
19	0	1237	0.163
3011	0	3308	0.467
2187	0	2237	0.915
2303	5	2128	0.282
4017	0	3993	0.188
3908	2	4175	0.470
3921	1	3901	0.311
4995	0	4855	0.165
2937	0	2690	0.426
130	0	148	0.183
4212	2	3899	0.329
4207	2	3904	0.323
3912	2	4169	0.311
132	6	317	0.199
149	2	300	0.292
3810	0	3721	0.369
4242	0	4257	0.525
799	1	797	0.286
4210	2	3901	0.311
4441	0	3731	0.181
154	2	144	0.846
4046	0	4045	0.921
1537	0	918	0.329
4177	5	3919	0.284
133	1	287	0.177
4259	0	4298	0.361
519	4	188	0.473
4184	2	4009	0.266
2271	0	2204	0.370
4253	0	4292	0.361
1475	0	1634	0.203
3023	0	2345	0.169
3994	5	3844	0.388
4312	5	4310	0.919
4681	0	4135	0.165
309	0	198	0.279
2262	0	2394	0.197
36	0	175	0.205
1144	0	1143	0.471
3930	2	3978	0.342
321	2	143	0.895
2267	0	2251	0.923
3899	0	3993	0.329
4337	3	3804	0.726
3980	1	4204	0.240
3995	2	3933	0.169
1453	0	216	0.370
4217	5	3911	0.342
4659	0	4109	0.545
2222	5	2282	0.370
4156	5	3943	0.169
3968	2	4176	0.323
2317	6	2211	0.390
2046	3	2010	0.699
3986	1	4202	0.311
2265	4	2259	0.923
3983	5	4172	0.412
19	0	1238	0.163
3838	5	4677	0.800
2324	0	2181	0.586
2735	0	2751	0.570
4211	2	3904	0.323
532	4	359	0.473
3967	1	3987	0.295
4000	5	4214	0.470
123	1	300	0.177
3678	0	4490	0.776
2894	0	2048	0.799
4056	0	3693	0.183
3363	3	3342	0.805
2775	0	2748	0.564
2269	0	2210	0.282
1	0	62	0.898
2298	5	2201	0.349
4194	1	3955	0.299
2178	0	2215	0.560
3926	5	3927	0.396
4193	1	3990	0.311
4219	0	3971	0.188
528	4	597	0.898
4321	0	4062	0.547
4213	2	3838	0.404
4210	5	3964	0.329
603	4	56	0.894
50	0	62	0.898
3894	5	3946	0.323
190	1	659	0.169
2134	5	2154	0.478
4219	6	3969	0.342
3835	0	4227	0.175
3981	1	3998	0.353
2252	4	2268	0.923
3899	6	4185	0.329
786	0	740	0.362
4771	0	4854	0.547
3223	0	3252	0.982
3662	0	3669	0.210
4150	0	3968	0.188
3980	5	3921	0.469
2162	5	2170	0.560
4014	6	4157	0.169
4315	0	4067	0.544
727	0	749	0.404
2272	2	2144	0.282
2201	6	2213	0.889
2121	5	2281	0.282
4180	5	3919	0.323
3971	0	4188	0.188
2387	0	2013	0.370
4045	4	4042	0.921
2259	4	2401	0.789
532	4	187	0.452
4179	0	3984	0.329
4454	0	4298	0.181
4210	5	3914	0.169
895	0	978	0.707
2194	6	2191	0.457
1125	0	678	0.325
2762	0	2746	0.459
4205	2	3978	0.390
3844	5	4162	0.266
3908	5	4160	0.552
2178	0	2205	0.929
1028	0	1430	0.206
3917	5	3993	0.329
3968	2	4210	0.311
528	3	182	0.559
552	3	230	0.473
3695	0	3716	0.158
2294	5	2284	0.235
267	2	135	0.240
4753	0	4301	0.311
1123	0	788	0.398
612	4	1011	0.372
2212	2	2119	0.544
4050	0	4324	0.921
2744	0	2538	0.414
84	1	9	0.212
4106	0	4094	0.537
2463	0	2210	0.800
2230	5	2295	0.390
3181	0	3176	0.420
2291	0	2177	0.171
533	0	192	0.171
3948	1	3916	0.552
2200	5	2270	0.235
2030	4	2036	0.581
2213	5	2280	0.370
535	4	57	0.473
698	0	3	0.294
3900	6	3837	0.329
4009	2	4173	0.169
3894	6	3987	0.353
342	0	671	0.218
4264	0	4240	0.394
4155	5	3986	0.284
2382	0	2241	0.923
3931	2	4154	0.342
4347	2	3650	0.163
693	0	161	0.336
776	0	1123	0.473
149	1	3	0.195
2163	2	2280	0.390
3971	0	3838	0.154
350	2	3	0.203
3913	5	4211	0.329
3704	0	4345	0.248
583	0	88	0.161
3949	0	4211	0.329
438	0	611	0.445
52	4	60	0.898
4155	5	4014	0.169
3835	5	4211	0.596
2637	0	2327	0.631
158	5	300	0.292
2144	1	2310	0.282
607	0	928	0.473
2308	1	2189	0.235
3980	1	4176	0.402
3913	6	4159	0.329
3904	1	4013	0.311
4205	5	3912	0.323
2216	6	2273	0.370
3972	5	4219	0.329
4979	0	3806	0.181
4211	0	3907	0.188
4022	0	4207	0.177
1998	1	2798	0.165
2167	5	2313	0.562
2211	2	2320	0.390
4173	2	3956	0.342
1129	0	679	0.351
4216	5	3907	0.284
4663	0	4077	0.589
4505	0	4506	0.687
3972	6	3993	0.329
2294	0	2197	0.470
2287	0	2223	0.470
3838	0	3833	0.470
2214	6	2302	0.562
2216	0	2161	0.370
2271	5	2211	0.199
310	0	387	0.216
3988	5	4212	0.284
4276	0	4298	0.540
254	0	594	0.473
78	0	574	0.240
321	2	311	0.880
3139	5	3140	0.830
4161	6	3941	0.329
3804	3	4068	0.921
3988	2	4152	0.470
3772	0	4556	0.470
3149	0	3053	0.832
4213	0	3835	0.448
4176	6	3925	0.329
2262	0	2240	0.820
3841	0	3837	0.470
933	0	1528	0.167
4335	0	4072	0.402
4215	0	4018	0.342
66	0	230	0.898
2227	2	2153	0.295
3209	0	2435	0.581
3975	2	4189	0.323
593	0	599	0.898
51	3	523	0.884
3286	0	2390	0.812
2163	5	2273	0.390
894	0	764	0.228
4290	0	3893	0.406
3990	5	4155	0.394
4667	6	3834	0.800
7	0	417	0.224
4162	0	3974	0.323
4011	0	3980	0.368
4205	0	3913	0.329
4169	5	3840	0.388
3971	1	4151	0.311
3695	0	3699	0.380
2927	0	2411	0.971
4008	1	4189	0.169
